Opportunity_ID,Target
12173,0.0
12172,0.36363636363636365
11408,0.8486842105263158
12232,0.8196078431372549
12233,0.8196078431372549
11990,0.8196078431372549
10796,0.8196078431372549
10797,0.8196078431372549
11997,0.8196078431372549
11019,0.8196078431372549
11652,0.5384615384615384
11409,0.5384615384615384
12230,0.8196078431372549
10799,0.8196078431372549
10800,0.8196078431372549
11651,0.8196078431372549
10733,0.0
10732,0.0
12287,0.8486842105263158
12288,0.8486842105263158
10957,0.5384615384615384
10958,0.0
11407,0.8486842105263158
12267,0.0
11993,0.5598885793871866
10953,0.03918722786647315
10955,0.5384615384615384
10956,0.0
10802,0.5598885793871866
10703,0.8196078431372549
10701,0.8196078431372549
12274,0.8196078431372549
12276,0.8196078431372549
10697,0.8196078431372549
10700,0.8196078431372549
10698,0.8196078431372549
10699,0.8196078431372549
10702,0.8196078431372549
11996,0.8196078431372549
10695,0.8196078431372549
10696,0.8196078431372549
11978,0.8196078431372549
11515,0.03918722786647315
10798,0.8196078431372549
12268,0.8196078431372549
12265,0.8196078431372549
12266,0.8196078431372549
12269,0.8196078431372549
12270,0.8196078431372549
10825,0.8196078431372549
12033,0.03918722786647315
11247,0.0
10740,0.5384615384615384
12086,0.5384615384615384
11961,0.7322206095791002
12088,0.5384615384615384
11998,0.5384615384615384
11244,0.0
12176,0.7322206095791002
11103,0.5384615384615384
11533,0.5384615384615384
11289,0.5384615384615384
11291,0.0
12253,0.5384615384615384
11577,0.5384615384615384
10978,0.4965675057208238
11313,0.7322206095791002
12255,0.5384615384615384
11745,0.0
11876,0.5384615384615384
11694,0.5384615384615384
11227,0.0
12059,0.0
10713,0.5384615384615384
12273,0.6222222222222222
11479,0.5384615384615384
12092,0.7322206095791002
10726,0.7322206095791002
10734,0.5384615384615384
10711,0.5384615384615384
11550,0.0
12057,0.7322206095791002
12058,0.5384615384615384
11571,0.5384615384615384
11574,0.7322206095791002
11578,0.0
11586,0.9727427597955707
11605,0.5384615384615384
10862,0.5384615384615384
11746,0.0
11099,0.5384615384615384
11679,0.0
10710,0.5384615384615384
12256,0.5384615384615384
12100,0.4965675057208238
11101,0.5384615384615384
12099,0.6222222222222222
11664,0.0
11673,0.5384615384615384
12090,0.5384615384615384
12179,0.7322206095791002
12252,0.5384615384615384
12178,0.5384615384615384
12093,0.7322206095791002
10980,0.7322206095791002
11576,0.4965675057208238
10717,0.5384615384615384
12091,0.7322206095791002
11328,0.7322206095791002
11411,0.5598885793871866
11539,0.5384615384615384
12022,0.03918722786647315
12290,0.5384615384615384
11553,0.0
11270,0.0
11481,0.0
11482,0.0
10824,0.0
10898,0.03918722786647315
10952,0.7322206095791002
10954,0.4965675057208238
11243,0.0
11936,0.7322206095791002
11834,0.0
12281,0.5384615384615384
11582,0.4965675057208238
11912,0.5384615384615384
10844,0.7322206095791002
10727,0.5384615384615384
11842,0.03918722786647315
12291,0.5384615384615384
11100,0.5384615384615384
11105,0.0
11759,0.5384615384615384
12237,0.6222222222222222
10750,0.6222222222222222
10902,0.5384615384615384
10877,0.7322206095791002
11535,0.5384615384615384
11049,0.0
11653,0.4965675057208238
11841,0.0
12231,0.7322206095791002
11098,0.0
11670,0.4965675057208238
11671,0.4965675057208238
11306,0.0
11254,0.4965675057208238
11442,0.0
10811,0.7322206095791002
11551,0.7322206095791002
11943,0.7322206095791002
11875,0.0
11387,0.0
11820,0.7322206095791002
11440,0.7322206095791002
11573,0.5384615384615384
12050,0.5384615384615384
12031,0.8196078431372549
10991,0.03918722786647315
11994,0.8196078431372549
11036,0.9727427597955707
10938,0.5384615384615384
10770,0.5384615384615384
10992,0.03918722786647315
11014,0.6222222222222222
10936,0.5384615384615384
11230,0.5384615384615384
10931,0.5598885793871866
11723,0.9727427597955707
10728,0.9727427597955707
11256,0.9727427597955707
12236,0.8196078431372549
11255,0.8196078431372549
11233,0.9727427597955707
11500,0.9727427597955707
11665,0.8196078431372549
12191,0.8196078431372549
11287,0.9727427597955707
11235,0.0
12085,0.9727427597955707
12293,0.9727427597955707
10709,0.9727427597955707
11348,0.8196078431372549
11478,0.9727427597955707
12342,0.9727427597955707
10725,0.9727427597955707
12087,0.8196078431372549
10827,0.9727427597955707
11229,0.9727427597955707
11414,0.9727427597955707
11663,0.9727427597955707
12167,0.9727427597955707
10932,0.9727427597955707
11231,0.8196078431372549
11935,0.8196078431372549
11232,0.8196078431372549
12075,0.9727427597955707
11721,0.9727427597955707
11811,0.9727427597955707
10777,0.8196078431372549
12292,0.8196078431372549
11366,0.9727427597955707
11666,0.5384615384615384
11234,0.9727427597955707
12106,0.5598885793871866
11304,0.8486842105263158
11498,0.03918722786647315
11532,0.5598885793871866
12017,0.5598885793871866
10930,0.6222222222222222
11980,0.9727427597955707
11499,0.5384615384615384
12076,0.9727427597955707
12254,0.9727427597955707
11968,0.9727427597955707
10773,0.7322206095791002
12343,0.9727427597955707
10804,0.9727427597955707
11236,0.9727427597955707
10805,0.03918722786647315
11695,0.8196078431372549
12051,0.03918722786647315
12289,0.8196078431372549
11969,0.9727427597955707
11917,0.0
11871,0.0
11305,0.03918722786647315
11097,0.0
12160,0.7322206095791002
11787,0.7322206095791002
10826,0.7322206095791002
12222,0.8196078431372549
11298,0.5384615384615384
11076,0.4965675057208238
11362,0.5384615384615384
12310,0.7322206095791002
11474,0.7322206095791002
12358,0.4965675057208238
11472,0.7322206095791002
12157,0.4965675057208238
12158,0.4965675057208238
12181,0.5384615384615384
12159,0.5384615384615384
10705,0.7322206095791002
11627,0.7322206095791002
11626,0.7322206095791002
12021,0.7322206095791002
11988,0.7322206095791002
11962,0.7322206095791002
11534,0.4965675057208238
12177,0.7322206095791002
10842,0.7322206095791002
10843,0.7322206095791002
11361,0.5384615384615384
11286,0.0
10780,0.7322206095791002
10990,0.03918722786647315
11995,0.6944444444444444
12018,0.0
12229,0.7322206095791002
