Opportunity_ID,Target
12173,0.2676001
12172,0.080178216
11408,0.91127944
12232,0.6549838
12233,0.52083874
11990,0.4450521
10796,0.5483533
10797,0.539414
11997,0.82689124
11019,0.7976766
11652,0.5476068
11409,0.1369421
12230,0.58514905
10799,0.7084525
10800,0.5507444
11651,0.75561607
10733,0.2204528
10732,0.1889583
12287,0.27382722
12288,0.20290826
10957,0.13440402
10958,0.016718198
11407,0.9287297
12267,0.18560532
11993,0.1842727
10953,0.015313836
10955,0.31958196
10956,0.050415583
10802,0.29225972
10703,0.24437484
10701,0.4437562
12274,0.6070678
12276,0.6460448
10697,0.61260134
10700,0.31465757
10698,0.63759845
10699,0.7757859
10702,0.345511
11996,0.32603344
10695,0.25206396
10696,0.41141477
11978,0.1194211
11515,0.009573041
10798,0.40101755
12268,0.4357225
12265,0.62601
12266,0.42464182
12269,0.49948025
12270,0.3585421
10825,0.7072127
12033,0.013499117
11247,0.009330364
10740,0.320401
12086,0.17999634
11961,0.46777076
12088,0.49285442
11998,0.6499589
11244,0.002150676
12176,0.30010384
11103,0.9513331
11533,0.1413497
11289,0.78409666
11291,0.3781406
12253,0.08834778
11577,0.5132685
10978,0.8543626
11313,0.46310335
12255,0.059827227
11745,0.44276777
11876,0.214498
11694,0.31661433
11227,0.0023467958
12059,0.07976794
10713,0.38993225
12273,0.6232623
11479,0.27525178
12092,0.52710533
10726,0.49113658
10734,0.12919028
10711,0.19567928
11550,0.002265699
12057,0.80326897
12058,0.33940977
11571,0.6602902
11574,0.24084204
11578,0.126645
11586,0.79589134
11605,0.19685039
10862,0.7601073
11746,0.13631873
11099,0.7789334
11679,0.0043513277
10710,0.59407496
12256,0.10683674
12100,0.42654842
11101,0.4428148
12099,0.82720166
11664,0.0025452191
11673,0.3287258
12090,0.21458817
12179,0.7816361
12252,0.77473116
12178,0.30393898
12093,0.54255676
10980,0.54247665
11576,0.38835272
10717,0.1226138
12091,0.48122162
11328,0.9460843
11411,0.5036501
11539,0.82508284
12022,0.0028098922
12290,0.14775053
11553,0.018766828
11270,0.7054412
11481,0.004504711
11482,0.0031846983
10824,0.00217032
10898,0.10128325
10952,0.88530177
10954,0.84260875
11243,0.12796603
11936,0.8771681
11834,0.05413807
12281,0.12008002
11582,0.7971496
11912,0.88782346
10844,0.6151052
10727,0.17451668
11842,0.045578238
12291,0.57978225
11100,0.7919569
11105,0.007224029
11759,0.87546414
12237,0.6529088
10750,0.5823173
10902,0.85895294
10877,0.9064252
11535,0.90323687
11049,0.089502014
11653,0.598025
11841,0.022002678
12231,0.3706555
11098,0.0540003
11670,0.7585116
11671,0.6939021
11306,0.0037375512
11254,0.46051148
11442,0.0007347413
10811,0.041669026
11551,0.23823626
11943,0.8502864
11875,0.22680002
11387,0.05470135
11820,0.73257905
11440,0.82988036
11573,0.3240555
12050,0.25929844
12031,0.8432925
10991,0.07624711
11994,0.48385072
11036,0.8881789
10938,0.04077879
10770,0.53688025
10992,0.000870156
11014,0.8911913
10936,0.8942394
11230,0.9142248
10931,0.7161735
11723,0.91051435
10728,0.9229337
11256,0.99380255
12236,0.5418359
11255,0.63441426
11233,0.8102577
11500,0.9554652
11665,0.00598691
12191,0.548254
11287,0.9621744
11235,0.001910437
12085,0.9432397
12293,0.9618346
10709,0.9197917
11348,0.95549446
11478,0.98240936
12342,0.9177492
10725,0.8464688
12087,0.7551295
10827,0.9702345
11229,0.7898504
11414,0.79695755
11663,0.8573851
12167,0.98265
10932,0.45340297
11231,0.7185437
11935,0.44107223
11232,0.72305673
12075,0.9680464
11721,0.967972
11811,0.9348775
10777,0.44399768
12292,0.36371848
11366,0.97392774
11666,0.38351607
11234,0.966695
12106,0.74668485
11304,0.7677702
11498,0.00019893804
11532,0.8311066
12017,0.70386744
10930,0.9462659
11980,0.9558408
11499,0.7064698
12076,0.9611336
12254,0.8190981
11968,0.92078596
10773,0.5008924
12343,0.76601714
10804,0.98314065
11236,0.989778
10805,0.0006103927
11695,0.55493236
12051,0.008095416
12289,0.12567072
11969,0.3703787
11917,7.726135e-05
11871,0.5382662
11305,0.009166804
11097,0.0052103642
12160,0.23344012
11787,0.707213
10826,0.7722765
12222,0.18187132
11298,0.43990767
11076,0.63363796
11362,0.87981063
12310,0.381284
11474,0.49492484
12358,0.069843665
11472,0.8693982
12157,0.12448419
12158,0.45662636
12181,0.21627863
12159,0.17223334
10705,0.9020349
11627,0.8371789
11626,0.7754578
12021,0.62874585
11988,0.615725
11962,0.6832559
11534,0.6077965
12177,0.42739412
10842,0.64512
10843,0.5293291
11361,0.772273
11286,0.037510015
10780,0.79833454
10990,0.30990955
11995,0.00020154027
12018,0.0015898263
12229,0.87449515
11878,0.0013510786
12027,0.3485073
12166,0.00061198114
11613,0.50331277
11773,0.66116834
11048,0.80816466
11797,0.93520796
12169,0.9027455
10840,0.48862657
10935,0.3819114
11824,0.5209473
10933,0.9237549
11649,0.8296204
11494,0.30187848
12140,0.28346518
11047,0.919388
11614,0.7506587
11650,0.65074426
12125,0.6998075
10929,0.86039996
11750,0.83028626
11763,0.88169354
11764,0.8670672
12126,0.89276725
11386,0.77674097
11012,0.60446423
11085,0.81764853
12212,0.7995305
11342,0.92445445
12005,0.94410074
11042,0.75943595
12305,0.89738953
11796,0.8558385
12006,0.8926698
12007,0.88248736
12008,0.84764373
12243,0.0006201531
11825,0.0003047973
12306,0.0005287956
11285,0.5949429
11738,0.4060241
10934,0.35892552
11495,0.032416247
11493,0.023086092
11615,0.010437726
11617,0.107117735
11616,0.06348418
11284,0.30763707
10860,0.35182092
11756,0.46805835
11374,0.13915958
10822,0.001099517
12004,0.34908006
11283,0.04311719
11683,0.024060486
12299,0.056464728
11806,0.58701414
10738,0.6689153
12307,0.4356937
12308,0.40345833
11359,9.540149e-05
11977,0.71951735
12309,0.05425334
11765,0.4586905
12056,0.00034072332
11793,0.048502687
11772,0.60113764
11737,0.8835659
11011,0.6092544
11612,0.06754938
11002,0.72498626
12168,0.43285123
11648,0.0048226323
11492,0.078144245
11013,0.07294506
12262,0.37394825
12003,0.738073
11813,0.0008241433
